54., 5.111279
1474., 7.844706
1474., 7.851639
54., 5.078419
60., 4.989901
1474., 7.871306
54., 5.162295
1474., 7.844473
1434., 7.832269
54., 4.967307
1474., 7.835277
1427., 7.846898
54., 4.715892
95., 5.622485
60., 4.236248
836., 7.149164
54., 4.916292
279., 4.289693
60., 4.925883
54., 4.813987
1474., 7.818033
1474., 7.844316
54., 5.162296
152., 6.664183
99., 5.740468
60., 4.236248
95., 5.627644
60., 4.236248
500., 6.174772
60., 4.648778
115., 5.886864
1474., 7.853581
1474., 7.859562
1474., 7.845479
64., 4.733459
54., 4.678856
54., 4.568631
95., 5.514677
60., 4.223666
119., 6.081744
60., 4.332917
562., 7.592451
60., 4.236248
555., 7.591732
60., 4.236248
555., 7.565882
60., 4.269581
302., 6.848732
54., 4.903514
95., 5.564487
148., 5.919114
241., 6.390821
95., 5.469133
60., 4.236248
95., 5.506078
60., 4.269581
98., 5.306154
98., 5.235865
119., 6.048131
60., 4.269581
793., 7.734099
60., 4.366250
762., 7.718977
60., 4.332917
579., 7.502172
54., 4.903514
95., 5.543435
60., 4.299583
168., 6.473613
1470., 7.841232
54., 5.027402
1470., 7.845669
1474., 7.862229
54., 5.041382
64., 4.702209
336., 7.222420
54., 5.078419
95., 5.585539
60., 4.269581
71., 4.681851
71., 4.656107
141., 4.903740
159., 5.086088
74., 4.524271
60., 5.026750
54., 4.888061
232., 5.416689
60., 4.694312
723., 7.632127
60., 4.399583
205., 6.583740
95., 5.514677
1474., 7.011346
54., 5.004345
1474., 7.341513
54., 5.199332
974., 7.533695
54., 5.162295
54., 5.236370
95., 5.706695
60., 4.399583
216., 6.722900
60., 4.648778
135., 6.168908
60., 4.353668
54., 4.715893
60., 4.399583
300., 7.008088
54., 4.484455
85., 4.924446
85., 4.993860
89., 4.886317
89., 4.903571
123., 5.030034
172., 5.140341
74., 4.810669
762., 7.665950
177., 5.026491
60., 4.796837
157., 5.105706
74., 4.780375
902., 7.721894
60., 4.366250
221., 6.861902
1474., 7.820704
54., 5.027403
1474., 7.839264
1474., 7.847615
1474., 7.850093
1474., 7.819407
1464., 7.853173
1456., 7.863490
54., 5.125258
1474., 7.835403
1474., 7.868968
54., 4.715892
1474., 7.857726
1474., 7.871995
1474., 7.860518
1450., 7.857296
1474., 7.873039
1474., 7.852843
1462., 7.871832
1474., 7.865507
1474., 7.837727
1474., 7.838263
1474., 7.845367
1474., 7.859866
1450., 7.856860
54., 5.199333
1474., 7.861505
1474., 7.803109
54., 4.701913
1474., 7.836496
1474., 7.872656
1474., 7.849739
1474., 7.871771
934., 7.763125
54., 5.162295
1474., 7.851976
567., 7.608037
54., 4.693721
60., 4.839262
54., 4.745085
250., 5.493638
60., 4.536197
95., 5.472796
95., 5.569235
60., 4.302915
60., 4.536197
54., 4.851024
254., 6.734580
95., 5.606592
60., 4.366250
246., 5.557568
60., 4.536197
1474., 6.510324
54., 4.902040
64., 5.174865
54., 4.977589
1474., 7.332847
54., 4.991568
818., 7.431141
54., 5.065642
216., 6.621378
60., 4.682112
119., 5.945260
721., 7.688022
60., 4.171767
60., 4.138434
418., 7.093690
1474., 6.523430
54., 5.041382
94., 5.466095
54., 5.023225
1474., 6.745293
54., 5.115457
644., 7.132079
54., 4.810081
77., 4.710010
77., 4.789772
396., 7.320286
60., 4.523615
130., 5.131548
167., 5.166133
74., 4.676133
464., 7.473207
54., 4.991568
1474., 7.847288
1466., 7.859039
54., 4.595566
1470., 7.840439
1470., 7.857753
54., 4.977589
1470., 7.852226
1470., 7.859350
54., 5.028605
1470., 7.841077
1470., 7.854301
54., 4.991568
1470., 7.867263
1470., 7.848127
54., 4.954531
1470., 7.855231
60., 4.510001
54., 4.684991
1474., 7.852696
54., 5.028605
1474., 7.857343
1474., 7.823918
990., 7.763237
54., 5.115456
95., 5.384923
60., 4.138434
502., 6.269330
60., 4.448396
336., 7.109656
842., 7.050549
54., 4.916292
667., 7.672533
60., 4.740226
331., 7.292562
86., 4.871264
86., 4.954348
124., 4.932988
173., 5.065921
74., 4.788918
98., 5.624951
98., 5.495017
54., 4.902041
60., 4.864738
54., 4.813987
247., 5.534648
60., 4.502863
1474., 6.512625
54., 5.004345
94., 5.434545
54., 4.986188
1474., 6.743501
54., 5.125258
94., 5.000390
54., 4.865004
604., 7.188940
54., 5.074242
396., 7.342701
60., 4.490282
336., 7.202511
651., 7.690869
60., 4.796837
395., 7.443538
73., 4.494891
73., 4.586056
249., 4.117089
101., 4.580629
74., 4.628703
54., 5.088222
60., 4.993416
54., 4.977589
234., 5.292516
60., 4.536197
1474., 5.868484
54., 5.041382
1474., 7.431983
54., 5.162295
74., 5.533246
54., 5.199333
1134., 7.338811
54., 5.199333
216., 6.626377
60., 4.706893
119., 5.951603
60., 4.302915
1056., 7.772028
60., 4.399583
402., 7.081200
363., 6.934917
54., 5.028605
95., 5.683097
60., 4.302915
477., 7.438330
60., 4.190333
466., 7.531670
60., 4.223666
522., 7.552391
60., 4.157000
98., 5.614713
124., 5.913903
54., 4.866477
1470., 7.843022
54., 4.806382
1474., 7.845025
54., 4.967308
1474., 7.855817
54., 4.641819
1474., 7.869112
54., 4.865004
1474., 7.850622
54., 5.037205
1474., 7.848782
54., 5.074242
1450., 7.832247
54., 5.088221
1474., 7.857011
54., 5.004344
1474., 7.839258
54., 4.641819
1474., 7.842403
54., 4.813987
1474., 7.850264
54., 4.990366
1474., 7.860495
54., 5.041382
1450., 7.869954
54., 5.088221
1474., 7.863939
54., 4.967308
1474., 7.838497
54., 4.641819
1462., 7.863536
1474., 7.842702
1474., 7.849660
1474., 7.844014
1474., 7.848696
1454., 7.858254
1474., 7.854993
1474., 7.857223
1474., 7.854295
946., 7.789209
1470., 7.846063
54., 5.004345
1474., 7.849410
1474., 7.868921
54., 4.678856
1462., 7.846285
1474., 7.858242
54., 4.917493
1474., 7.832128
1474., 7.826463
1474., 7.850842
1474., 7.836515
1464., 7.862974
1474., 7.826729
1452., 7.861232
54., 5.125258
1474., 7.856885
1474., 7.859664
54., 4.678855
1474., 7.844681
1458., 7.866635
54., 5.125258
115., 5.904057
98., 5.511874
1474., 7.816961
1474., 7.864923
54., 4.715893
1474., 7.867552
1474., 7.859142
1454., 7.868771
60., 4.830170
54., 4.678855
1474., 7.840373
64., 4.726768
54., 4.678855
1474., 7.829756
1474., 7.847449
54., 5.125258
1474., 7.843678
84., 5.766964
54., 5.125258
1474., 7.858592
1474., 7.862713
54., 5.125258
1474., 7.850770
1474., 7.859284
54., 5.125258
1474., 7.845004
1474., 7.858306
54., 5.162295
114., 6.282063
1474., 7.848199
54., 5.088221
1474., 7.814017
1474., 7.849528
54., 5.125258
1474., 7.854832
1474., 7.828073
1474., 7.835581
114., 6.225133
54., 5.051184
95., 5.564488
60., 4.266250
1474., 7.836423
1474., 7.836474
54., 5.004345
1474., 7.842822
1474., 7.834765
1474., 7.858229
1474., 7.873364
114., 6.100574
54., 5.125258
1474., 7.847350
1474., 7.847466
54., 5.000168
1474., 7.846833
1474., 7.857284
54., 5.088221
1474., 7.852217
1474., 7.861594
114., 6.124741
1474., 7.852371
1474., 7.829417
1474., 7.862579
1474., 7.849575
94., 5.915875
54., 5.041382
1474., 7.841853
1474., 7.844980
1474., 7.838199
1474., 7.840381
1474., 7.858836
1474., 7.848374
114., 6.165878
54., 5.041382
1474., 7.844690
1474., 7.864369
54., 5.111279
1474., 7.861223
1474., 7.854451
1474., 7.839151
1474., 7.855809
114., 6.172502
54., 5.078419
115., 5.975924
60., 4.332916
1474., 7.854714
1474., 7.879133
54., 5.088222
74., 5.597501
1474., 7.829922
54., 5.088221
1474., 7.834663
74., 5.661756
54., 5.111279
1474., 7.848133
1474., 7.866228
54., 5.111279
1474., 7.874268
1474., 7.856994
54., 5.088222
1474., 7.832654
1474., 7.841831
114., 6.131361
1474., 7.860162
1474., 7.852676
1474., 7.872258
84., 5.853215
54., 5.162295
1474., 7.873726
1474., 7.824839
54., 5.111279
1474., 7.854275
1474., 7.841813
1474., 7.849466
1474., 7.827166
114., 6.214211
54., 5.088221
1474., 7.866635
1474., 7.835331
54., 5.027402
1474., 7.862946
1474., 7.819214
54., 5.162295
1474., 7.838474
1474., 7.860950
1474., 7.826591
1474., 7.840922
746., 7.714826
1474., 7.865408
1474., 7.851641
1474., 7.852996
1474., 7.830765
1474., 7.873099
1474., 7.845196
932., 7.690399
1474., 7.875455
1474., 7.837100
1474., 7.851024
84., 5.796610
54., 5.074242
1474., 7.859145
1474., 7.870118
54., 5.162295
1474., 7.849039
1474., 7.847593
1474., 7.872754
1474., 7.853543
114., 5.767402
1474., 7.831817
1474., 7.836250
1474., 7.833555
84., 5.781787
54., 4.990365
1474., 7.891435
1474., 7.841209
54., 5.051185
1474., 7.840969
1474., 7.866467
1474., 7.865375
1474., 7.850887
114., 6.301929
54., 5.051184
1474., 7.852732
1474., 7.865994
54., 5.088221
1474., 7.819071
1474., 7.847296
1474., 7.859392
1474., 7.861383
114., 6.277764
1474., 7.873165
1474., 7.846999
1474., 7.854710
1474., 7.862985
94., 5.902629
54., 5.078419
95., 5.527783
1474., 7.842600
1474., 7.858155
1474., 7.843058
1474., 7.848135
1474., 7.857762
1474., 7.840278
114., 6.271141
60., 4.740226
54., 4.715893
99., 5.652034
60., 4.223666
1474., 7.841354
1474., 7.858682
54., 5.074242
1474., 7.844597
1474., 7.857808
1474., 7.840253
1474., 7.852252
114., 6.264520
1474., 7.852998
1474., 7.861257
1474., 7.830113
1474., 7.843374
1474., 7.845105
104., 6.078049
54., 5.037204
1474., 7.841540
1474., 7.851026
1474., 7.859116
1474., 7.850816
1474., 7.871762
1474., 7.839476
114., 6.130792
54., 4.976386
54., 5.074242
1474., 7.843358
1474., 7.838431
1474., 7.863256
1474., 7.839601
1474., 7.845109
1474., 7.841824
114., 6.180225
1474., 7.857783
1474., 7.843693
1474., 7.860569
1474., 7.851869
94., 5.874013
1474., 7.832853
1474., 7.853947
1474., 7.839396
1474., 7.844854
1474., 7.847920
1474., 7.854714
114., 6.330394
1474., 7.857726
1474., 7.853279
1474., 7.852323
1474., 7.862431
94., 5.852045
1474., 7.852848
64., 5.323684
1474., 7.865757
64., 5.281653
1474., 7.857626
64., 5.386184
1474., 7.852028
64., 5.186889
1474., 7.863667
64., 5.354934
1474., 7.870131
64., 5.323684
1474., 7.855324
64., 5.323684
1474., 7.854682
64., 5.261184
75., 4.749148
75., 4.827816
272., 4.295516
124., 4.898843
74., 4.715282
60., 4.767387
54., 4.739913
236., 5.357104
60., 4.502863
1474., 5.874857
54., 4.843420
1474., 7.430744
54., 5.051184
1153., 7.352060
54., 5.051184
216., 6.600081
60., 4.627645
135., 6.026968
60., 4.253668
54., 4.641819
60., 4.287002
300., 6.986078
54., 4.410380
98., 5.617249
98., 5.482311
817., 7.730450
60., 4.190333
839., 7.743138
60., 4.332916
464., 7.453621
60., 4.366250
473., 7.593992
60., 4.366250
204., 6.776489
1474., 7.854334
54., 5.004344
1474., 7.839577
1474., 7.853546
54., 4.954531
1474., 7.845708
1468., 7.840005
54., 5.074242
99., 5.672236
60., 4.299583
1474., 7.846558
1474., 7.850470
54., 5.051184
1474., 7.841739
1474., 7.869058
54., 5.074242
1474., 7.860898
1450., 7.854728
54., 5.125258
1474., 7.861409
1474., 7.862347
54., 5.088221
1448., 7.883384
1474., 7.851041
54., 4.930270
1474., 7.843886
1474., 7.867055
54., 4.843420
1474., 7.858972
1474., 7.828483
1450., 7.849735
54., 5.088221
1474., 7.864478
1474., 7.834149
54., 4.641819
1474., 7.843754
1474., 7.844121
54., 5.088221
1474., 7.881781
1474., 7.832338
54., 4.930271
934., 7.799703
1474., 7.820557
1474., 7.852396
1462., 7.865518
1474., 7.860764
1474., 7.846191
1474., 7.838454
1474., 7.855539
1474., 7.854113
1450., 7.859692
54., 5.004345
99., 5.760670
60., 4.332916
1474., 7.843146
1474., 7.867859
54., 4.715893
1474., 7.839722
1474., 7.857122
1474., 7.847513
1450., 7.847014
54., 5.088221
1474., 7.855167
1474., 7.854952
54., 4.715893
1474., 7.860170
1474., 7.825716
1474., 7.840938
1474., 7.872822
934., 7.780887
1474., 7.863698
1466., 7.863550
1474., 7.874018
1474., 7.822634
1474., 7.820797
1474., 7.872710
1454., 7.854626
1474., 7.847930
1474., 7.847056
1474., 7.821374
1474., 7.862090
1474., 7.875010
1474., 7.861803
1103., 7.809960
1474., 7.844703
1466., 7.875578
1474., 7.874525
1474., 7.832219
1461., 7.835005
1474., 7.860588
1474., 7.841952
1474., 7.844308
1474., 7.821946
390., 7.401415
54., 5.088221
95., 5.627645
60., 4.332917
95., 5.535488
60., 4.299583
95., 5.593485
60., 4.299583
99., 5.684813
60., 4.332916
95., 5.572433
60., 4.287002
541., 7.549212
60., 4.332917
541., 7.583755
60., 4.299583
541., 7.542780
60., 4.299583
541., 7.560648
60., 4.320335
554., 7.589818
60., 4.332917
554., 7.519740
60., 4.366250
541., 7.565758
60., 4.220335
353., 6.564620
541., 7.582479
60., 4.269581
95., 5.677696
166., 6.141655
95., 5.640992
196., 6.207111
157., 5.896714
95., 5.556782
95., 5.656643
98., 5.553488
98., 5.430241
79., 4.762893
79., 4.786945
120., 4.866644
132., 4.944771
74., 4.715282
60., 4.960083
54., 4.903514
240., 5.483922
60., 4.627645
1474., 7.168825
54., 4.967308
64., 5.238608
54., 5.125258
1474., 7.475034
54., 5.162295
748., 7.449018
54., 5.125258
216., 6.586223
60., 4.706893
300., 7.009251
156., 6.064403
54., 4.866477
869., 7.770289
60., 4.169580
795., 7.708564
60., 4.302915
1514., 7.864355
244., 7.218399
60., 4.740226
1474., 7.844568
1474., 7.857441
54., 5.074242
97., 5.607495
95., 5.509276
60., 4.299583
267., 6.674135
95., 5.490839
60., 4.269581
269., 6.642946
95., 5.627885
60., 4.302915
500., 6.187313
60., 4.673559
836., 7.094175
54., 4.879255
119., 6.006143
60., 4.287002
809., 7.768569
60., 4.332916
275., 7.007871
54., 4.954531
439., 7.453819
54., 4.953328
101., 5.705322
54., 4.940551
95., 5.582995
54., 4.903514
95., 5.598886
60., 4.332916
87., 4.781047
87., 4.825876
75., 4.558953
75., 4.610955
807., 7.726996
60., 4.299583
164., 4.873782
144., 4.914766
74., 4.800468
139., 4.333878
103., 4.618725
74., 4.725483
60., 4.914168
54., 4.866477
248., 5.549787
60., 4.548397
60., 4.843985
54., 4.940551
236., 5.381092
60., 4.581730
1474., 6.525972
54., 4.967308
64., 5.198684
54., 5.037205
1474., 7.337458
54., 5.125258
64., 5.335479
54., 5.162295
806., 7.402918
54., 5.162295
1474., 5.874773
54., 5.041382
64., 5.292434
54., 5.199333
1474., 7.453426
54., 5.236370
64., 5.323684
54., 5.115456
1134., 7.314943
54., 5.152493
314., 7.143862
1474., 7.848437
54., 4.967307
1466., 7.870724
1413., 7.878286
54., 4.917493
947., 7.753071
142., 5.973255
216., 6.743678
60., 4.640226
54., 4.627839
95., 5.656643
60., 4.232916
119., 5.888303
60., 4.202915
569., 7.586469
60., 4.169581
216., 6.637713
60., 4.615445
119., 5.985216
60., 4.269581
316., 7.058931
156., 6.002349
402., 7.012917
311., 7.158096
1470., 7.846972
54., 4.903514
1470., 7.864954
1470., 7.876935
54., 5.004344
1470., 7.847207
1470., 7.843182
1474., 7.856318
1474., 7.837459
1474., 7.856827
1474., 7.842243
1474., 7.852462
1450., 7.882098
1474., 7.859380
98., 5.548321
98., 5.461904
54., 4.902040
54., 4.813987
1474., 7.872786
1474., 7.849711
1474., 7.866973
1474., 7.881525
552., 7.487883
54., 5.162295
95., 5.514677
60., 4.299583
82., 4.867061
82., 4.856637
132., 5.041136
144., 4.945634
74., 4.725483
60., 4.943986
54., 4.903514
243., 5.548677
60., 4.694312
1474., 7.180002
54., 5.041382
1474., 7.436463
54., 5.078419
841., 7.464761
54., 5.199333
216., 6.696812
60., 4.673559
300., 6.937700
156., 6.136487
54., 4.865004
500., 6.163407
60., 4.706893
836., 7.083561
54., 4.889535
119., 6.048131
60., 4.399583
684., 7.663013
60., 4.236248
98., 5.594305
343., 7.272778
54., 5.004345
1470., 7.863682
54., 4.916291
1474., 7.861751
54., 4.967308
64., 4.789268
874., 7.724365
54., 5.041382
95., 5.627644
60., 4.366250
98., 5.491466
1014., 7.761990
60., 4.136248
1474., 7.830140
147., 6.522911
54., 5.051184
1474., 7.868913
1474., 7.877193
54., 4.641818
1474., 7.866917
1474., 7.858655
54., 4.916291
1474., 7.858095
1464., 7.855014
54., 5.088221
1474., 7.867332
1474., 7.883364
54., 5.000167
907., 7.751056
95., 5.535489
60., 4.199583
82., 4.833465
82., 4.832247
1334., 7.864587
60., 4.399583
911., 7.758552
60., 4.366250
132., 4.988889
144., 4.883158
620., 7.531161
95., 5.635591
60., 4.269581
98., 5.576432
98., 5.472383
98., 5.614713
98., 5.507504
